,date,gamma_0,gamma_market,gamma_smb,gamma_hml
275,2022-03-07,-0.02174590313591618,-9.952311632175823e-06,-4.149937031907528e-06,0.00021781080710165418
276,2022-03-08,-0.012106143588915172,-0.0019887080939373406,-0.0001680219300897765,-9.796866009070855e-05
277,2022-03-09,-3.968253968253967e-05,6.88214269644119e-21,9.926167350636332e-22,8.470329472543003e-22
278,2022-03-10,0.020055622278354814,-0.0002921952535118739,-2.1119647588942017e-05,-0.00013413606210082357
279,2022-03-11,0.007177494523591088,0.000562607016973123,6.575308808665493e-05,0.0003336361613600966
280,2022-03-14,-0.013470220337063004,-0.0021160874522936184,-0.00018540080613194248,-0.00016520918157819956
281,2022-03-15,-0.0035403950921955355,0.00029841040282315253,1.457962840684354e-05,-0.0002217220637648888
282,2022-03-16,0.015593684707194563,0.0008682737853917293,8.031899545795016e-05,0.00015137131174878756
283,2022-03-17,0.011764815387824742,0.0016720950453054779,0.00016930019644390034,0.000493984295260535
284,2022-03-18,0.004831123521060092,0.0008128609455096652,6.930074909310051e-05,-0.00015466150021974426
285,2022-03-21,-0.00356124264787606,0.00036792790218511025,3.612249390948918e-05,7.89910212879337e-05
286,2022-03-22,0.003240194805036912,0.001364263156072114,0.0002741748019023589,-0.0004851209694892
287,2022-03-23,0.0016266035107794386,-2.6000294288920525e-05,-1.1709718415730035e-05,-0.0005999147646940578
288,2022-03-24,0.007997213265422387,-0.003752877579174363,-0.00028433847289932205,0.0013326324419104677
289,2022-03-25,-0.0029145722080613445,0.0008574493286787121,4.8196060419884655e-05,-0.0004467417522864006
290,2022-03-28,-0.00267885648521033,-0.0005034952461846033,-2.23576002728687e-05,0.00036739034588632587
291,2022-03-29,0.012652490124229612,-0.002242137172157958,-0.00023117882861040418,-0.0012916059756384103
292,2022-03-30,0.0050923521013484605,0.0010601154021222152,0.00010089022178670656,0.00019177516167127656
293,2022-03-31,0.011635579443943535,-0.0030351745957556044,-0.0002962700288953403,-0.0009416469725191955
294,2022-04-01,0.0018835371912454264,-9.2052993115169e-05,-4.1727181049230406e-05,-0.0011635665689907215
295,2022-04-04,0.010044179336430965,0.0020160112446101002,0.00015793122632691168,-0.0011540436270225122
296,2022-04-05,-0.0031336504096231613,0.00043050204851257474,6.487518166289669e-05,0.0012069094750179273
297,2022-04-06,-0.0064568573925005875,5.537762463401992e-05,-1.9314357801255643e-05,-0.0006579372934247506
298,2022-04-07,-0.016571213353089625,-0.0005752608541983982,-5.16863259100827e-05,0.00029167840709671714
299,2022-04-08,0.001154123588609771,0.0007847422971289195,6.501650670573918e-05,-0.0002612061923325267
300,2022-04-11,-0.0072727176332353805,0.0004307194859292491,2.7029014374532246e-05,-0.0001674453467754178
301,2022-04-12,-0.007929036414099257,-0.001137625444081425,-0.00010183711447948123,0.000120329906136938
302,2022-04-13,0.013473587741725662,0.0014720425934146375,0.00014303665742203646,0.00043972174817283907
303,2022-04-14,0.2533738697936447,-0.150163393049573,-0.00980513693492286,0.12280016860804326
304,2022-04-15,-0.003704860826671961,0.00046902572861145814,5.465246335894698e-05,0.00037667074870712615
305,2022-04-18,-0.004030326872898786,0.0011631928516279396,0.00012114662128825054,0.00048221267820724924
306,2022-04-19,0.013373581140559232,-0.002557011964282774,-0.0002485738246337319,-0.0004673983067110377
307,2022-04-20,-0.003875786451284548,0.0008759392438900178,9.704295241032266e-05,0.0005725856549068553
308,2022-04-21,0.0013361940648632157,0.0005760854241285307,5.3275842303029165e-05,-4.194735321909229e-05
309,2022-04-22,-0.0074040410175691095,2.7177540439926075e-05,-2.3778904471847084e-05,-0.0003554008660631265
310,2022-04-25,-0.02018130146400543,-0.0011306373042378616,-0.00013578922540577256,0.0003328427190639737
311,2022-04-26,0.00672580414312351,-0.0009128386642238682,-0.00011742549825176528,-0.000764100162826983
312,2022-04-27,-0.01008286028115467,-0.0011188943075277772,-8.954703565616361e-05,-9.480691581408422e-05
313,2022-04-28,0.005095436246683793,-0.001784992735425177,-0.00012886503485955186,0.0008523194466375456
314,2022-04-29,0.20015161708227414,-0.11516630834769138,-0.008994250691949738,0.045501945400315984
315,2022-05-02,0.07549470086564146,-0.04543475485682321,-0.004435830099098188,-0.009239428278059427
316,2022-05-03,0.0009155172269011799,-0.0019825971898845625,-0.00022415046229537432,-0.0006899574583695905
317,2022-05-04,-0.0010734877759383478,-0.0003784576621720742,-4.890820251132461e-05,-0.0003328898331538753
318,2022-05-05,-3.968253968253967e-05,6.88214269644119e-21,9.926167350636332e-22,8.470329472543003e-22
319,2022-05-06,-0.01055941449688226,-0.00021102287835308796,-2.197700215451547e-05,-0.00038973153481395754
320,2022-05-09,-0.019933486746030307,0.0009961355166760019,0.00013087830216334715,0.001638718153913791
321,2022-05-10,-0.007604867345510683,-0.0002668637867858401,-3.524391039322183e-05,-0.00014878191782645927
322,2022-05-11,0.0033868325931530846,0.0001848244764569255,2.020380399882903e-05,0.00011311094844347342
323,2022-05-12,0.010838723564154598,-0.023269387429569847,-0.0023281681029934326,-0.00521676667981438
324,2022-05-13,0.020694969615497216,0.0003900573136070191,2.7755346062394393e-05,-0.0009192507852809382
325,2022-05-16,0.0034923764357265566,2.3103957366390034e-05,-1.7321568723775497e-05,-0.00021971097127158787
326,2022-05-17,0.006786811539582152,-0.00012294159353371672,-1.969992315668864e-05,-0.0003972315995139829
327,2022-05-18,-0.0002811069552917922,0.00012038308245813662,2.128739340560444e-05,3.272570176275489e-05
328,2022-05-19,-0.012910548604170222,0.000177090799240047,2.4700546975656063e-05,-0.0003133163514870206
329,2022-05-20,0.013376017463220034,0.00026381793921173005,-2.305525203343363e-06,-0.0007509929002694032
330,2022-05-23,0.007629786562469338,-0.00021734830181426783,-5.5035636532698875e-05,0.00015277447462065126
331,2022-05-24,-0.011947955988675062,-0.00201418359370773,-0.00020866769962404677,-0.0004243162678828337
332,2022-05-25,0.005965855487537196,-0.00017922730512796593,2.7024722419577295e-06,-0.00026186800990645815
333,2022-05-26,0.0010767410924964523,-3.214720234135342e-05,-1.3133306876109401e-06,-5.921990601619198e-05
334,2022-05-27,0.007037164374023152,-1.646647335373883e-05,-3.4208224778396744e-06,0.0006437762574425314
335,2022-05-30,0.009858549140093851,0.0012519638328877705,9.67377918510124e-05,-0.000413779596723518
336,2022-05-31,0.00820521570775015,-0.0005470177319644184,-5.998883211277322e-05,-0.001040588332169667
337,2022-07-01,-0.009437174872243489,-0.0016645730894100028,-0.00015883396223964342,-0.0005189244941697724
338,2022-07-04,-0.008916010680635217,0.0021971199378547695,0.0002112747670999365,0.0002539081457521579
339,2022-07-05,0.022762724259643412,0.004063891540727316,0.00039000909756203785,0.0006930728988869584
340,2022-07-06,-0.018463549925468604,-0.000955114269198924,-0.00012110565903858422,-0.00047089486125790285
341,2022-07-07,0.013521256088640313,0.0011175504291042462,0.00010889839018537157,0.00012386543766304442
342,2022-07-08,0.005017140945965793,0.003854704271109989,0.00040150793891194467,0.0019112291337604087
343,2022-07-11,-0.003936228308732691,0.000867113899450046,9.642862174455942e-05,0.000613428614267233
344,2022-07-12,-0.015043282135159408,-4.395078055071896e-05,3.994195148284579e-06,0.0004636088037126663
345,2022-07-13,0.0067816325167910935,0.00107498158912089,0.0001382490934233525,0.0007785585423015119
346,2022-07-14,0.0017938390082093921,-0.0004187075395956306,-4.561962760827273e-05,-0.00020636389632451644
347,2022-07-15,-0.004594803209394834,-0.0010152282299585901,-9.077831483979516e-05,-0.0001250431849552794
348,2022-07-18,0.017762376725665774,-0.0005868291292253425,-5.6756589096245556e-05,-0.0001876231232199351
349,2022-07-19,0.005583721406962474,0.00042307255439695356,3.427116748798575e-05,0.0002290261928631133
350,2022-07-20,0.00999219108457921,-0.0015786141151154618,-0.00015250160715171783,-0.0002637090293631561
351,2022-07-21,0.00434707072374675,-0.000761245424733596,-6.177847057776113e-05,-0.0001419148316194018
352,2022-07-22,-0.01738819160266114,0.038133637698611826,0.003818169949663587,0.013214569215029972
353,2022-07-25,0.0024365202241715856,0.0013257488216724584,0.00014354508605883114,0.0005906861413115642
354,2022-07-26,0.00037107131206602395,-0.0004265485816331683,-5.186973735988055e-05,-0.0008645061347386102
355,2022-07-27,0.003587598406488929,-0.0010380898493371918,-0.00011583844389854834,-0.0007402123618793788
356,2022-07-28,0.00471362048332891,-0.0012300554570326835,-0.00011896803462691995,-0.0004750284833923889
357,2022-07-29,0.009807094451902339,-8.212958564704881e-05,4.950238578961168e-06,0.0002865193737561998
358,2022-08-01,-0.0012374739882325264,0.0014911390680123454,0.00012905258245217422,-4.014361140247578e-05
359,2022-08-02,-0.005942927777027058,-0.0018758147052641808,-0.0001577542355918806,0.0002645638243526332
360,2022-08-03,0.00981702499743922,-0.0009467089198825175,-9.700871360561357e-05,-0.0005078054923102824
361,2022-08-04,0.006920303364944788,0.0006646643446173003,5.9016189603831075e-05,-0.00040518270242910525
362,2022-08-05,0.01070865584562555,0.00039225023176359277,3.020803476508605e-05,-0.00028655837219149563
363,2022-08-08,0.002409290396914212,-0.00211694872809668,-0.00017660399883459203,0.0003363009725233508
364,2022-08-09,0.0068000071191007955,-0.001327134105355077,-0.00013451367533892097,-0.00015025812730683604
365,2022-08-10,-0.010763387173187092,-0.0009299428008972919,-0.0001102624445729582,-0.0003602711203344897
366,2022-08-11,0.016908235946066545,-0.0005944212536197588,-7.174097983940068e-05,-0.0009080813789007762
367,2022-08-12,-0.0006990961690671094,0.0011456926055353346,0.0001184002029405944,0.0005497915351200986
368,2022-08-15,-3.968253968253967e-05,-2.3822801641527197e-22,1.730461841460934e-21,1.5881867761018131e-22
369,2022-08-16,-0.01181282704817387,0.008753890323485109,0.000835704656310817,0.0010988845001848881
370,2022-08-17,-0.010502778660465626,-0.002292433250673398,-0.00020688685459296127,-0.0002743938052955297
371,2022-08-18,-0.007779143901002384,-0.0008071734543642657,-0.00010223038806029238,-0.000733649677084941
372,2022-08-19,-0.00597431959065322,0.0003013379300249893,9.713620996108789e-05,0.003320344072479662
373,2022-08-22,-0.01692641698368793,-0.00044855938036938466,-5.1184092634574466e-05,-0.0007922337509656939
374,2022-08-23,-0.013450229728579642,-0.0007351318993421084,-7.649877795788707e-05,0.0003253984662997136
375,2022-08-24,0.007010001018713467,-0.00010834852511175252,-1.6215791777185584e-05,-0.0003367008463646872
376,2022-08-25,0.012753576380389573,0.0004294650728598761,5.7412972840277925e-05,0.0002418422828343887
377,2022-08-26,-0.005231674788396435,0.0009301222537291156,7.927271309213972e-05,-0.0003239129069072912
378,2022-08-29,-0.022208616244405066,-0.0024960574643153816,-0.00024420243726532546,-0.00043771645731674735
379,2022-08-30,0.015591986985363742,0.000666490385400156,7.64020006701272e-05,2.904715998623721e-05
380,2022-08-31,0.006956290091190505,0.0002308273369156761,-1.4470309587311321e-05,-0.0012282759376697474
381,2022-09-01,-0.02007657333200419,-0.0017399732072204846,-0.00015989175611967648,0.00018539042681713796
382,2022-09-02,-0.002290551102382943,-6.974290985337263e-05,-1.3085872893597241e-05,-0.00022019182840090723
383,2022-09-05,-0.007783835686600876,-0.0017629014573139496,-0.00015975736937643936,-0.0003433754473481581
384,2022-09-06,0.005302630431322956,0.0013754053199819304,0.00012365237762798067,-0.00012835422560624412
385,2022-09-07,-0.018744275626512905,-0.0015389412705583932,-9.423763451337663e-05,0.00130949265694375
386,2022-09-08,0.009631788543114281,-0.0008044958813056954,-5.9197231991824706e-05,0.0002067173124124228
387,2022-09-09,-3.968253968253967e-05,-2.3822801641527197e-22,1.730461841460934e-21,1.5881867761018131e-22
388,2022-09-12,-3.968253968253967e-05,-2.3822801641527197e-22,1.730461841460934e-21,1.5881867761018131e-22
389,2022-09-13,0.016520543376350446,0.004288352493584059,0.00042131467032700554,0.001019918185724684
390,2022-09-14,-0.01742455458213221,0.0006824687865301937,6.697898529478768e-05,0.0005440548383850004
391,2022-09-15,0.012796192435017709,-0.011645564978229763,-0.0010499338049579344,3.2312050425227035e-05
392,2022-09-16,-0.012752889251996349,-0.0029845683336578704,-0.0003155121486444843,-0.0009863282046269812
393,2022-09-19,-0.01789420268241175,-0.00174882753241151,-0.00015343554189680374,0.0006210563854264668
394,2022-09-20,0.012941497238110378,5.115728948888818e-05,3.6380039636314332e-09,-4.631181728955141e-05
395,2022-09-21,-0.011111597759286392,-0.0011818773544820973,-0.00010162042353526805,0.0001565109912301334
396,2022-09-22,-0.002898782346803408,-0.0035234054066363555,-0.0002801017545319723,0.0009695672547965051
397,2022-09-23,-0.01934494573899525,-0.0009656434576554509,-8.019897359315918e-05,-0.0010765048860981207
398,2022-09-26,-0.038519108031118424,-0.0031886934059449186,-0.0002444836123114578,0.0005865999085435166
399,2022-09-27,0.003055909089074869,0.00043619802434767497,4.329177597019063e-05,-0.0002189878334252166
400,2022-09-28,-0.026045588262467664,-0.0013964803545836878,-0.00014731006933293018,-0.0014866169246244522
401,2022-09-29,0.0006174490209364279,0.0005263297839369692,-5.261204736133967e-06,-0.00024634618637646807
402,2022-09-30,-0.004066069676363061,-0.0011356781489218412,-9.795126358164834e-05,0.00040475627207405473
403,2022-10-03,-3.968253968253967e-05,-2.3822801641527197e-22,1.730461841460934e-21,1.5881867761018131e-22
404,2022-10-04,0.02180877797877307,0.0023015157874273816,0.00020625200407842648,-0.0007686097791971114
405,2022-10-05,-0.010422096167190396,-0.0026337623927995663,-0.00017162280195691574,0.002164102370418717
406,2022-10-06,0.018334509955806582,0.004000107296398104,0.00043932499579133654,0.0022249771463474406
407,2022-10-07,0.0007804109882742982,-0.003238044168425578,-0.0002454019113323049,0.0018137310694959592
408,2022-10-10,-3.968253968253967e-05,-2.3822801641527197e-22,1.730461841460934e-21,1.5881867761018131e-22
409,2022-10-11,-0.03880390865411082,0.0029850221029041647,0.00034221790345730866,0.001752637055996468
410,2022-10-12,0.0011479273968027872,0.001784290592867213,0.00016788552020507167,-0.0005875271980470029
411,2022-10-13,-0.026662945436629688,-0.004705851481769965,-0.0004428510708591252,-0.0011354189469603758
412,2022-10-14,-0.02699616569369855,0.18373096322154095,0.018410354432740885,0.06337958351295579
413,2022-10-17,-0.00039650523215340106,0.0011705640222775455,9.236217040596964e-05,5.5968412538975085e-05
414,2022-10-18,0.024929075820398845,0.0008377594686958313,6.823569298410532e-05,0.0001421954472854439
415,2022-10-19,-0.0067654049391675086,-8.686496615622661e-05,-2.8926601322309804e-05,-0.00016196138746985944
416,2022-10-20,-0.007241061378635195,0.0002986852475308228,4.895931698933241e-06,-0.0005305875998878223
417,2022-10-21,-0.011947252507377435,-0.0007788233443338001,-3.0507341086554283e-05,0.00046606787321932093
418,2022-10-24,0.012229414518229564,0.00043601903557646094,3.0832732066273845e-05,-0.0002639739819432164
419,2022-10-25,-0.004786873049649309,0.00020767635391137683,2.553780586037353e-05,0.0007015599618489607
420,2022-10-26,-0.00664049250448432,-1.4039340561098723e-05,-3.20085917664786e-06,-0.00038829991992273054
421,2022-10-27,0.01641055668471325,0.0031700446962538154,0.0002999076105079439,5.518901056940145e-06
422,2022-10-28,-0.011011808428464595,0.004444052493847822,0.0003905354716287652,-0.00028623710551604854
423,2022-10-31,0.0023462659318840896,-0.004785536676405968,-0.0004013490440420777,0.0019144419039727857
424,2022-12-01,0.009279015816953475,0.0019573352677639336,0.00019977196871219996,0.0006042895753640488
425,2022-12-02,-0.01162807474112473,-8.363720496142079e-06,-5.169021197605173e-05,-0.0011224224910032408
426,2022-12-05,0.00018820141529503895,0.002369032859131372,0.00021500590437362475,0.0007360501847196013
427,2022-12-06,-0.014771341655910304,0.0004752866910988753,7.775561481045258e-05,0.0006224996209896253
428,2022-12-07,-0.002032143966398863,0.0004986964113312258,4.2727628064296025e-05,-0.0005646452604029722
429,2022-12-08,-0.006391594190529208,-0.0002807928120041761,-2.3297126199793594e-05,-0.00015167370053562043
430,2022-12-09,0.017751774918841674,-0.0002605120262391412,-6.524437480507759e-05,-0.0016481184786378686
431,2022-12-12,-0.0038672670730545223,0.0036479402737895896,0.0003386754068282117,0.0010690989149112035
432,2022-12-13,0.004065592373123825,-0.0016005861192523955,-0.00012423551458379774,0.0005812629725377525
433,2022-12-14,0.012053681453465866,0.0022526694776736967,0.00019600048782208277,-0.00037174483717603197
434,2022-12-15,-0.006418962837114989,-0.006319193313789756,-0.0006065443894758161,-0.0008483880606080924
435,2022-12-16,-0.003341070743515474,0.0026697457901097184,0.00024641606849845046,-0.00030734921072027657
436,2022-12-19,-0.0025443101957813605,-0.002262503617087381,-0.00018836553686273254,0.00027247548372628374
437,2022-12-20,-0.011216094325634675,-0.0029699133996360007,-0.0002873505713801505,-0.0008710244237525782
438,2022-12-21,0.004898196128968018,0.001033625906343933,9.798813544968939e-05,-0.00020061207851698916
439,2022-12-22,0.011081959308598675,0.0016406806703214663,0.00014332335383051436,-0.00048187776634743193
440,2022-12-23,-0.023483951781293706,0.0021302571505968744,0.0002320642563874294,0.0008938790026535495
441,2022-12-26,-0.0004503650707014462,0.0031857208892950325,0.00029245410445019176,0.00022445361431296535
442,2022-12-27,0.010532364406120917,-0.000664283973467559,-5.9294370424088855e-05,-0.00043211214524220846
443,2022-12-28,-0.00867347887091497,-0.0021115684439384818,-0.00022498508102136638,-0.001009615627024893
444,2022-12-29,-0.01945646537858939,0.0005510863145860986,5.416930102633478e-05,-0.00031287972618388794
445,2022-12-30,-3.968253968253968e-05,8.523269031746397e-21,2.3161057151484775e-22,3.1763735522036263e-22
446,2023-01-02,-0.014321945886579191,-0.0013293589850710845,-0.0001140775541358414,0.0004591901490226893
447,2023-01-03,-0.002203412888680642,-0.0010207376340973528,-4.853022957918518e-05,0.0007288898024665805
448,2023-01-04,0.007721127192968868,0.0013233886138374414,0.00011566102313793761,-0.00016467741763691882
449,2023-01-05,0.001075252766946641,-0.0019077315201940202,-0.0002030286206994913,-0.0004025598307883522
450,2023-01-06,0.007448429059402493,-4.814616333118519e-05,-3.1308795532289084e-05,-0.0008601382701208129
451,2023-01-09,0.02334618488934112,-0.00037443918345785883,-1.4245997022824203e-05,0.00030252262655076315
452,2023-01-10,0.0004894721059150842,-0.002399687822152703,-0.00023069221379598458,4.9071007072233016e-05
453,2023-01-11,0.0064194965629387046,0.00232321784364726,0.0001719141253822645,-0.0014456350560607646
454,2023-01-12,0.00543522893177632,-0.0013983204868199934,-0.00011698413398498808,0.00030329972744276015
455,2023-01-13,0.004994281839243244,0.0013358672306953922,0.00017155094169297343,0.0015422615991387972
456,2023-01-16,0.006372245907475265,-0.00026358202481760137,-7.203273998945814e-05,-0.0017979553371703955
457,2023-01-17,-0.007760218239891065,-0.0010689681798824796,-0.0001022789231084636,-0.0005003275970001429
458,2023-01-18,-0.0006344634328341671,-0.0017781279657376236,-0.0001650828296287291,-0.0001788526731362681
459,2023-01-19,0.0016070810263692495,0.0012291187937938928,0.00010215222796782991,-0.000596394850495573
460,2023-01-20,0.0017774087391242764,0.0015427707134964012,0.00012560051141434847,-0.00032618517207879815
461,2023-01-23,-3.968253968253968e-05,8.523269031746397e-21,2.3161057151484775e-22,3.1763735522036263e-22
462,2023-01-24,-3.968253968253968e-05,8.523269031746397e-21,2.3161057151484775e-22,3.1763735522036263e-22
463,2023-01-25,0.0044426529982160845,0.0004072760065365545,4.039999479204281e-07,-0.0014409288961414169
464,2023-01-26,0.008152798138626485,0.0015148960246943873,0.00012850418891645262,-0.0005532691858313162
465,2023-01-27,0.0015454000194893025,0.0009432343268926936,8.032271510616415e-05,-9.496778967110937e-05
466,2023-01-30,-0.012103428493225273,0.0007845111012058539,4.945886072176997e-05,-0.0005429914570152397
467,2023-01-31,0.0037729782559268255,-0.0016483267612379207,-0.0001830884220523563,-0.0013463283500010313
468,2023-03-01,-3.968253968253965e-05,3.5998900258307764e-21,1.5881867761018131e-22,-5.293955920339377e-23
469,2023-03-02,0.002123053081403975,-0.00024139479942295744,-3.332340512413901e-06,0.00022212870214064422
470,2023-03-03,0.002310187919776339,0.0017047141347130397,0.0001540125613212729,-0.0002789955692616135
471,2023-03-06,-0.004001089720232105,0.0011794277468511892,9.234950788424525e-05,-0.001042630551528384
472,2023-03-07,0.0036980711780436946,-0.0007845992875982123,-9.077483642769759e-05,-0.0003691976062046517
473,2023-03-08,-0.010334794416012405,-0.0007977206735890483,-0.00011275701647307978,-0.0009919200076347378
474,2023-03-09,0.0014733386802086943,-0.00032773941106229256,-2.9937846761422286e-06,-9.951584459580811e-05
475,2023-03-10,-0.014819227296716883,-0.0020362628261123084,-0.00017669745906869787,-0.0004941982558808111
476,2023-03-13,-0.0014900962001110818,-0.001760690971540838,-0.00015565837642756661,-0.0003195337462776547
477,2023-03-14,-0.03358549874068839,-0.0008707344015437351,-7.848357632976392e-05,-0.00010065652560126557
478,2023-03-15,0.010072456327663718,0.0024908234415711547,0.00023520805380713506,3.492255176040085e-05
479,2023-03-16,-0.006785791981418826,0.0005735290883485717,7.650174173734477e-05,0.0003081994163882798
480,2023-03-17,0.018790600111775736,0.0024120679270011793,0.00026310672757736016,0.0011812973404555155
481,2023-03-20,0.004907166948334741,-0.0033875630811737415,-0.0003113030653985685,-0.0001720453067242628
482,2023-03-21,0.0005115032622098234,0.0007004151416396677,6.773907194649823e-05,4.096404842795308e-05
483,2023-03-22,-0.0009633417642428508,0.001942078767654211,0.00014388750919429495,0.0005475972118597748
484,2023-03-23,-0.010526261043937942,0.00030857012856881335,-1.1348360181043642e-05,0.0005785674641612438
485,2023-03-24,0.0011322075581052114,-0.0009878197883853022,-0.00013825034706149307,-0.0005688134801028388
486,2023-03-27,0.0029075458583597523,0.0006613331783457352,3.705939468747355e-05,-0.0006800951536361421
487,2023-03-28,0.01101540037412968,0.002328006681958376,0.0002059197912989562,-0.00021954135321152534
488,2023-03-29,0.0071491459488839315,-0.002444768437344443,-0.0002242132586048133,-3.310092928611951e-05
489,2023-03-30,0.005282201997597041,0.007017019474211324,0.0006765173930679548,0.0007811135221722948
490,2023-03-31,0.009000342968555437,-0.0034500022529613678,-0.0002561945951401747,0.00010896079235057759
491,2023-04-03,-0.0010659795240439873,-0.002788399718660499,-0.00020342614204933246,0.0015255454285038456
492,2023-04-04,0.019697582912037322,-0.00041030480849358177,-4.803572677821764e-05,-5.199668243628978e-05
493,2023-04-05,0.00222251867863618,0.0022069592091887324,0.0002553698224072641,0.00049449859493237
494,2023-04-06,-0.008369265239163716,-0.004365528306468119,-0.00045526525067116346,-8.94824074685146e-06
495,2023-04-07,0.007449376559665186,-0.004614613965357925,-0.00039969972234119537,-0.0001872339680729307
496,2023-04-10,-0.0049713684395328896,0.0010683673411049322,2.657419013561921e-05,0.0011974346523524995
497,2023-04-11,0.013856383224441935,0.002180403917678963,-2.0549561780162207e-05,0.00047621654032716437
498,2023-04-12,0.01442084919681818,0.0013957533830945377,0.00015452839543500516,9.651184145944311e-05
499,2023-04-13,0.0073476818623106205,0.0005562825984740244,-3.96354803251721e-07,-2.6661302984100788e-05
500,2023-04-14,0.024800399883878,0.0021857315107957674,0.000155518967083432,-0.0035207258851732977
501,2023-04-17,0.0007011394835219477,0.0014880211834852935,0.0002007908537919341,0.0004459806690212192
502,2023-04-18,0.0025489185760548603,-0.0018988639422455908,-0.00014696018210995327,0.0010822831755478886
503,2023-04-19,0.003862880945128085,0.003990059797686284,0.0004126926930585124,0.0010321529443718639
504,2023-04-20,-0.012339547835446,-0.0005629205582866481,-6.901976602019741e-05,-0.0009230046772300692
505,2023-04-21,-0.014055711760188026,0.0004857490232515445,6.9965237053188086e-06,-0.0013603495112785994
506,2023-04-24,-0.00922703477434074,5.6937664500475926e-05,-2.280530751168323e-05,0.00038183132506865365
507,2023-04-25,-0.006895468806141038,-0.0018643164987304098,-0.00016842558656985154,0.00034521107134272204
508,2023-04-26,-0.005645766016363508,-0.0006433021166693451,-0.00010517392005670559,-0.0007947945381196883
509,2023-04-27,0.0010230626991086468,0.0008644155438560237,0.00012765314339888771,0.001257617618872152
510,2023-04-28,0.02717784941456107,0.01526412769709211,0.0008631069351134605,-0.018338953147861402
511,2023-06-01,0.005870750647672566,-0.001393548839495729,-0.00012129646920187073,-0.0001987079050350432
512,2023-06-02,0.005163212979739701,0.002492889463723796,-2.0718441893150883e-05,-0.000146215815845748
513,2023-06-05,0.008147659562987864,-0.0004799119154841959,-9.532631083969993e-05,-0.00027097483155734447
514,2023-06-06,-3.9682539682539655e-05,1.4770137017746862e-20,-1.2904017555827232e-22,-2.117582368135751e-22
515,2023-06-07,-0.003224902617686942,0.0010721019677958498,0.00010560023625102472,-0.0005097084750632461
516,2023-06-08,0.0005189789090602043,0.00021048729814053375,7.251717616766437e-05,-9.627299880098272e-05
517,2023-06-09,0.0021173348595845305,0.0001788803901857084,3.499581333645554e-05,2.3888331537187856e-05
518,2023-06-12,-0.0054731327153937845,4.900957406502005e-05,1.9285649129209697e-05,0.00021650954410803926
519,2023-06-13,0.00044892590004794706,-0.00038815832998837483,-2.7426775701333033e-05,-0.00017594452064952898
520,2023-06-14,-0.008284547371067642,-0.0006536494856890756,-2.9235623723061305e-05,0.00011579440277637577
521,2023-06-15,-0.006367461442091426,-0.0006151573611086032,-8.73409611889595e-05,-0.0004337532087203806
522,2023-06-16,0.006641542689010374,0.0020550774519140997,0.00020718483590781035,-4.3777061141518956e-05
523,2023-06-19,-0.000727232360625439,0.0030662251165946945,0.000283970715801541,0.00040926726078292786
524,2023-06-20,-0.0020000465187256814,0.0014293385584432112,7.556041020789241e-05,-0.0007297887748423812
525,2023-06-21,-0.009557578663719498,-0.000472639766201051,-1.5436955470287446e-05,0.000331021400936495
526,2023-06-22,0.0037773255899376376,-0.0035439038474787284,-0.00031194913105945523,0.00012601314342004167
527,2023-06-23,-0.011978587488039975,0.000951204346506572,7.714576180297868e-05,0.00026416035107733435
528,2023-06-26,0.003186194296999135,-0.0007084840806839427,-6.471045490749623e-05,-0.00010568784425360017
529,2023-06-27,-0.0005837060706699683,0.0005661851996623501,5.062673253956332e-05,-0.0004948563300848208
530,2023-06-28,-0.004856926815520999,0.0004774381108032577,2.270949839558428e-05,-0.0005181106853054644
531,2023-06-29,-0.013523718539982308,4.0426961070442395e-05,3.822361033326219e-06,8.877472902686146e-05
532,2023-06-30,0.008733004862745967,0.0013913563769124165,0.0001226582215552523,-0.0004479078625263923
533,2023-07-03,0.008229194359715829,-0.0008892171967426056,-7.152433682034837e-05,0.00018194850548223447
534,2023-07-04,-0.005643941399868381,-0.0005082729323915181,-5.8774083382069787e-05,-0.00027546497446693824
535,2023-07-05,-0.0029791915360864777,-0.0011911905218945596,-8.368830990927327e-05,0.00021532021462858402
536,2023-07-06,-0.01740627863405074,0.000738454850277372,6.376774849444375e-05,0.00010935280431857545
537,2023-07-07,-0.00850579945386466,-0.00036103206454502943,-5.404160773313983e-05,-8.915983008859403e-06
538,2023-07-10,0.001385443915270306,-0.0018714489254786472,-0.00019665200198041238,0.00026897123572387435
539,2023-07-11,0.014364718508869986,0.0008511955926226206,4.0366964605918795e-05,-0.0004046280374997516
540,2023-07-12,-0.004213728554587439,0.010278814736739137,0.0008357096612241714,-0.003234416686136392
541,2023-07-13,0.0015616407966151978,0.00568971527877432,0.0004199614725106711,-0.0010701756912566709
542,2023-07-14,0.002987185456214159,-0.0003840921102631685,-5.726308104628745e-05,-0.000949272586893396
543,2023-07-17,-0.014785460309585833,0.009724066393229074,0.0007458902837073502,-0.002764720705178629
544,2023-07-18,-0.019036271134436615,0.0078026680125414215,0.0005405550244782898,-0.0035804261978209877
545,2023-07-19,-0.007648609218844297,0.007706836081786461,0.0006551022821958778,-0.0025614566408898786
546,2023-07-20,-0.010783570802118793,0.0175930835214027,0.0016061630306187943,-0.0026987076508043677
547,2023-07-21,0.001760657090833289,0.0007583634548301762,7.46318478060117e-05,0.00017244030038847833
